MD                  	REF                 
1084.04             	0.0                 
1085.04             	0.0                 
1086.04             	0.0                 
1087.04             	0.0                 
1088.04             	0.0                 
1089.04             	0.0                 
1089.66             	0.0                 
1090.66             	0.0                 
1091.66             	0.0                 
1092.66             	0.0                 
1093.66             	0.0                 
1094.66             	0.0                 
1095.66             	0.0                 
1096.66             	0.0                 
1097.28             	0.0                 
1098.28             	0.0                 
1099.28             	0.0                 
1100.28             	0.0                 
1101.28             	0.0                 
1102.28             	0.0                 
1103.28             	0.0                 
1104.28             	0.0                 
1104.9              	0.0                 
1105.9              	0.0                 
1106.9              	0.0                 
1107.9              	0.0                 
1108.9              	0.0                 
1109.9              	0.0                 
1110.9              	0.0                 
1111.9              	0.0                 
1112.52             	0.0                 
1113.52             	0.0                 
1114.52             	0.0                 
1115.52             	0.0                 
1116.52             	0.0                 
1117.52             	0.0                 
1118.52             	0.0                 
1119.52             	0.0                 
1120.14             	0.0                 
1121.14             	0.0                 
1122.14             	0.0                 
1123.14             	0.0                 
1124.14             	0.0                 
1125.14             	0.0                 
1126.14             	0.0                 
1127.14             	0.0                 
1127.76             	0.0                 
1128.76             	0.0                 
1129.76             	0.0                 
1130.76             	0.0                 
1131.76             	0.0                 
1132.76             	0.0                 
1133.76             	0.0                 
1134.76             	0.0                 
1135.38             	0.0                 
1136.38             	0.0                 
1137.38             	0.0                 
1138.38             	0.0                 
1139.38             	0.0                 
1140.38             	0.0                 
1141.38             	0.0                 
1142.38             	0.0                 
1143.0              	0.0                 
1144.0              	0.0                 
1145.0              	0.0                 
1146.0              	0.0                 
1147.0              	0.0                 
1148.0              	0.0                 
1149.0              	0.0                 
1150.0              	0.0                 
1150.6200000000001  	0.0                 
1151.6200000000001  	0.0                 
1152.6200000000001  	0.0                 
1153.6200000000001  	0.0                 
1154.6200000000001  	0.0                 
1155.6200000000001  	0.0                 
1156.6200000000001  	0.0                 
1157.6200000000001  	0.0                 
1158.24             	0.0                 
1159.24             	0.0                 
1160.24             	0.0                 
1161.24             	0.0                 
1162.24             	0.0                 
1163.24             	0.0                 
1164.24             	0.0                 
1165.24             	0.0                 
1165.8600000000001  	0.0                 
1166.8600000000001  	0.0                 
1167.8600000000001  	0.0                 
1168.8600000000001  	0.0                 
1169.8600000000001  	0.0                 
1170.8600000000001  	0.0                 
1171.8600000000001  	0.0                 
1172.8600000000001  	0.0                 
1173.48             	0.0                 
1174.48             	0.0                 
1175.48             	0.0                 
1176.48             	0.0                 
1177.48             	0.0                 
1178.48             	0.0                 
1179.48             	0.0                 
1180.48             	0.0                 
1181.1000000000001  	0.0                 
1182.1000000000001  	0.0                 
1183.1000000000001  	0.0                 
1184.1000000000001  	0.0                 
1185.1000000000001  	0.0                 
1186.1000000000001  	0.0                 
1187.1000000000001  	0.0                 
1188.1000000000001  	0.0                 
1188.72             	0.0                 
1189.72             	0.0                 
1190.72             	0.0                 
1191.72             	0.0                 
1192.72             	0.0                 
1193.72             	0.0                 
1194.72             	0.0                 
1195.72             	0.0                 
1196.3400000000001  	0.0                 
1197.3400000000001  	0.0                 
1198.3400000000001  	0.0                 
1199.3400000000001  	0.0                 
1200.3400000000001  	0.0                 
1201.3400000000001  	0.0                 
1202.3400000000001  	0.0                 
1203.3400000000001  	0.0                 
1203.96             	0.0                 
1204.96             	0.0                 
1205.96             	0.0                 
1206.96             	0.0                 
1207.96             	0.0                 
1208.96             	0.0                 
1209.96             	0.0                 
1210.96             	0.0                 
1211.5800000000002  	0.0                 
1212.5800000000002  	0.0                 
1213.5800000000002  	0.0                 
1214.5800000000002  	0.0                 
1215.5800000000002  	0.0                 
1216.5800000000002  	0.0                 
1217.5800000000002  	0.0                 
1218.5800000000002  	0.0                 
1219.2              	0.0                 
1220.2              	0.0                 
1221.2              	0.0                 
1222.2              	0.0                 
1223.2              	0.0                 
1224.2              	0.0                 
1225.2              	0.0                 
1226.2              	0.0                 
1226.8200000000002  	0.0                 
1227.8200000000002  	0.0                 
1228.8200000000002  	0.0                 
1229.8200000000002  	0.0                 
1230.8200000000002  	0.0                 
1231.8200000000002  	0.0                 
1232.8200000000002  	0.0                 
1233.8200000000002  	0.0                 
1234.44             	0.0                 
1235.44             	0.0                 
1236.44             	0.0                 
1237.44             	0.0                 
1238.44             	0.0                 
1239.44             	0.0                 
1240.44             	0.0                 
1241.44             	0.0                 
1242.0600000000002  	0.0                 
1243.0600000000002  	0.0                 
1244.0600000000002  	0.0                 
1245.0600000000002  	0.0                 
1246.0600000000002  	0.0                 
1247.0600000000002  	0.0                 
1248.0600000000002  	0.0                 
1249.0600000000002  	0.0                 
1249.68             	0.0                 
1250.68             	0.0                 
1251.68             	0.0                 
1252.68             	0.0                 
1253.68             	0.0                 
1254.68             	0.0                 
1255.68             	0.0                 
1256.68             	0.0                 
1257.3              	0.0                 
1258.3              	0.0                 
1259.3              	0.0                 
1260.3              	0.0                 
1261.3              	0.0                 
1262.3              	0.0                 
1263.3              	0.0                 
1264.3              	0.0                 
1264.92             	0.0                 
1265.92             	0.0                 
1266.92             	0.0                 
1267.92             	0.0                 
1268.92             	0.0                 
1269.92             	0.0                 
1270.92             	0.0                 
1271.92             	0.0                 
1272.54             	0.0                 
1273.54             	0.0                 
1274.54             	0.0                 
1275.54             	0.0                 
1276.54             	0.0                 
1277.54             	0.0                 
1278.54             	0.0                 
1279.54             	0.0                 
1280.16             	0.0                 
1281.16             	0.0                 
1282.16             	0.0                 
1283.16             	0.0                 
1284.16             	0.0                 
1285.16             	0.0                 
1286.16             	0.0                 
1287.16             	0.0                 
1287.78             	0.0                 
1288.78             	0.0                 
1289.78             	0.0                 
1290.78             	0.0                 
1291.78             	0.0                 
1292.78             	0.0                 
1293.78             	0.0                 
1294.78             	0.0                 
1295.4              	0.0                 
1296.4              	0.0                 
1297.4              	0.0                 
1298.4              	0.0                 
1299.4              	0.0                 
1300.4              	0.0                 
1301.4              	0.0                 
1302.4              	0.0                 
1303.02             	0.0                 
1304.02             	0.0                 
1305.02             	0.0                 
1306.02             	0.0                 
1307.02             	0.0                 
1308.02             	0.0                 
1309.02             	0.0                 
1310.02             	0.0                 
1310.64             	0.0                 
1311.64             	0.0                 
1312.64             	0.0                 
1313.64             	0.0                 
1314.64             	0.0                 
1315.64             	0.0                 
1316.64             	0.0                 
1317.64             	0.0                 
1318.26             	0.0                 
1319.26             	0.0                 
1320.26             	0.0                 
1321.26             	0.0                 
1322.26             	0.0                 
1323.26             	0.0                 
1324.26             	0.0                 
1325.26             	0.0                 
1325.88             	0.0                 
1326.88             	0.0                 
1327.88             	0.0                 
1328.88             	0.0                 
1329.88             	0.0                 
1330.88             	0.0                 
1331.88             	0.0                 
1332.88             	0.0                 
1333.5              	0.0                 
1334.5              	0.0                 
1335.5              	0.0                 
1336.5              	0.0                 
1337.5              	0.0                 
1338.5              	0.0                 
1339.5              	0.0                 
1340.5              	0.0                 
1341.1200000000001  	0.0                 
1342.1200000000001  	0.0                 
1343.1200000000001  	0.0                 
1344.1200000000001  	0.0                 
1345.1200000000001  	0.0                 
1346.1200000000001  	0.0                 
1347.1200000000001  	0.0                 
1348.1200000000001  	0.0                 
1348.74             	0.0                 
1349.74             	0.0                 
1350.74             	0.0                 
1351.42224          	0.0                 
1352.42224          	0.002297523495097416
1353.42224          	0.009190045469323024
1354.42224          	0.020677420650604496
1355.42224          	0.03675940622880478 
1356.3600000000001  	0.05601470505512006 
1357.3600000000001  	0.0809918228382791  
1358.3600000000001  	0.11054814630350285 
1359.3600000000001  	0.14468305625810396 
1360.3600000000001  	0.18339583534925527 
1361.3600000000001  	0.22668567015908367 
1362.3600000000001  	0.2745516522611022  
1363.3600000000001  	0.3269927771994574  
1363.98             	0.3618034333353131  
1364.98             	0.4216539140754396  
1365.98             	0.486076452822856   
1366.98             	0.5550696956099546  
1367.98             	0.628632194630055   
1368.98             	0.7067624103409786  
1369.98             	0.7894586990497121  
1370.98             	0.8767193253945188  
1371.6000000000001  	0.9331123268373052  
1372.6000000000001  	1.0277632581564857  
1373.6000000000001  	1.126973526347303   
1374.6000000000001  	1.2307410495061402  
1375.6000000000001  	1.3390636500977482  
1376.6000000000001  	1.4519390549983668  
1377.6000000000001  	1.569364899678147   
1378.6000000000001  	1.6913387158505202  
1379.22             	1.7692453538387873  
1380.22             	1.8985814119265432  
1381.22             	2.0324585329784135  
1382.22             	2.170873903494449   
1383.22             	2.3138246229854866  
1384.22             	2.461307695782067   
1385.22             	2.613320026982569   
1386.22             	2.769858426639922   
1386.8400000000001  	2.8691837864826977  
1387.8400000000001  	3.0330473952749744  
1388.8400000000001  	3.201428264639295   
1389.8400000000001  	3.3743228529422864  
1390.8400000000001  	3.551727532038      
1391.8400000000001  	3.733638587324328   
1392.8400000000001  	3.920052201435662   
1393.8400000000001  	4.110964462521183   
1394.46             	4.231587529007728   
1395.46             	4.4297790459384405  
1396.46             	4.632458513339697   
1397.46             	4.839621669884584   
1398.46             	5.051264168310562   
1399.46             	5.267381575487047   
1400.46             	5.4879693562352525  
1401.46             	5.713022881566604   
1402.0800000000002  	5.854796694070995   
1403.0800000000002  	6.087074653305851   
1404.0800000000002  	6.323805785033378   
1405.0800000000002  	6.56498511342495    
1406.0800000000002  	6.810607577397894   
1407.0800000000002  	7.060668030694231   
1408.0800000000002  	7.315161225847415   
1409.0800000000002  	7.574081822370793   
1409.7              	7.73683365134101    
1410.7              	8.00291505796635    
1411.7              	8.273409425591378   
1412.7              	8.548311069965342   
1413.7              	8.827614238355212   
1414.7              	9.111313069649283   
1415.7              	9.399401594544052   
1416.7              	9.691873783518997   
1417.3200000000002  	9.875405331064304   
1418.3200000000002  	10.174965982054196  
1419.3200000000002  	10.478894022079329  
1420.3200000000002  	10.787183073280783  
1421.3200000000002  	11.099826666269223  
1422.3200000000002  	11.416818240291924  
1423.3200000000002  	11.738151127580771  
1424.3200000000002  	12.06381860081424   
1424.94             	12.267906271972546  
1425.94             	12.600581222882923  
1426.94             	12.93757266183557   
1427.94             	13.278873517143921  
1428.94             	13.62447662667193   
1429.94             	13.97437473801913   
1430.94             	14.328560493076417  
1431.94             	14.687026474917529  
1432.5600000000002  	14.911421620298968  
1433.5600000000002  	15.276805557946803  
1434.5600000000002  	15.646449823668167  
1435.5600000000002  	16.020346660564552  
1436.5600000000002  	16.398488222479255  
1437.5600000000002  	16.78086657419996   
1438.5600000000002  	17.167473676241283  
1439.5600000000002  	17.55830143110861   
1440.18             	17.80273065979379   
1441.18             	18.20037842013412   
1442.18             	18.602225158025764  
1443.18             	19.008262440808842  
1444.18             	19.418481747865286  
1445.18             	19.832874470838767  
1446.18             	20.251431898662563  
1447.18             	20.674145263139202  
1447.8000000000002  	20.938310775764567  
1448.8000000000002  	21.36773788625437   
1449.8000000000002  	21.80129750796591   
1450.8000000000002  	22.23898054275187   
1451.8000000000002  	22.680777805913838  
1452.8000000000002  	23.126680026439477  
1453.8000000000002  	23.57667783229376   
1454.8000000000002  	24.03076179525907   
1455.42             	24.314341746838902  
1456.42             	24.7750250166922    
1457.42             	25.239769296609335  
1458.42             	25.708564834040175  
1459.42             	26.18140179139617   
1460.42             	26.65827024630424   
1461.42             	27.13916017717942   
1462.42             	27.624061507270838  
1463.04             	27.926710399316338  
1464.04             	28.418088556931654  
1465.04             	28.91345127573765   
1466.04             	29.41278816066345   
1467.04             	29.91608873321585   
1468.04             	30.423342431749987  
1469.04             	30.93453859734072   
1470.04             	31.449666516980837  
1470.66             	31.7710156184367    
1471.66             	32.292489995219974  
1472.66             	32.817867629746765  
1473.66             	33.34713751120573   
1474.66             	33.88028851882296   
1475.66             	34.417309450487956  
1476.66             	34.95818903701019   
1477.66             	35.50291592822672   
1478.28             	35.84257371607656   
1479.28             	36.39350897582665   
1480.28             	36.948261420513134  
1481.28             	37.50681943645438   
1482.28             	38.06917130236999   
1483.28             	38.635305189882324  
1484.28             	39.20520921887601   
1485.28             	39.77887143012062   
1485.9              	40.1364240924984    
1486.9              	40.71614900546639   
1487.9              	41.29960039406759   
1488.9              	41.886766041716974  
1489.9              	42.477633626806     
1490.9              	43.07219072322999   
1491.9              	43.67042485442276   
1492.9              	44.27232346665695   
1493.52             	44.64733538072009   
1494.52             	45.25514364139927   
1495.52             	45.86658312827201   
1496.52             	46.48164103673377   
1497.52             	47.10030445985996   
1498.52             	47.7225603889581    
1499.52             	48.34839576621204   
1500.52             	48.977797458692194  
1501.14             	49.36981173018979   
1502.14             	50.004962817840244  
1503.14             	50.64364545815477   
1504.14             	51.28584627410989   
1505.14             	51.93155178918998   
1506.14             	52.58074842796384   
1507.14             	53.23342256727428   
1508.14             	53.88956051098997   
1508.76             	54.29809953091711   
1509.76             	54.959819611776055  
1510.76             	55.62496726911668   
1511.76             	56.293528569794375  
1512.76             	56.965489484121505  
1513.76             	57.640835886467826  
1514.76             	58.31955360493278   
1515.76             	59.00162839686992   
1516.38             	59.42619442336175   
1517.38             	60.1136772934408    
1518.38             	60.804479587845194  
1519.38             	61.498586834284545  
1520.38             	62.195984466992265  
1521.38             	62.896657827348925  
1522.38             	63.600592211976895  
1523.38             	64.30777284906706   
1524.0              	64.74784861381934   
1525.0              	65.46025668113997   
1526.0              	66.17587197642231   
1527.0              	66.89467950586256   
1528.0              	67.6166641853613    
1529.0              	68.34181084116916   
1530.0              	69.07010425634525   
1531.0              	69.80152914791496   
1531.6200000000001  	70.25657848639717   
1532.6200000000001  	70.99304379146736   
1533.6200000000001  	71.73260022062247   
1534.6200000000001  	72.47523227681278   
1535.6200000000001  	73.2209243759838    
1536.6200000000001  	73.96966084774303   
1537.6200000000001  	74.72142598012583   
1538.6200000000001  	75.47620399761212   
1539.24             	75.94567250229993   
1540.24             	76.70529777558923   
1541.24             	77.46789430302812   
1542.24             	78.23344610320173   
1543.24             	79.00193711108722   
1544.24             	79.77335117874104   
1545.24             	80.5476721183173    
1546.24             	81.32488368097049   
1546.8600000000001  	81.8081993768074    
1547.8600000000001  	82.5900591319316    
1548.8600000000001  	83.37476665125455   
1549.8600000000001  	84.16230548846718   
1550.8600000000001  	84.95265911715101   
1551.8600000000001  	85.74581093148517   
1552.8600000000001  	86.54174428746501   
1553.8600000000001  	87.34044248271623   
1554.48             	87.83701652397558   
1555.48             	88.64015818525935   
1556.48             	89.44602065122902   
1557.48             	90.25458703071858   
1558.48             	91.06584035604884   
1559.48             	91.87976358375325   
1560.48             	92.69633963394654   
1561.48             	93.51555137107495   
1562.1000000000001  	94.02477875877916   
1563.1000000000001  	94.84822382182271   
1564.1000000000001  	95.67425941515792   
1565.1000000000001  	96.50286822334111   
1566.1000000000001  	97.33403285810486   
1567.1000000000001  	98.16773585910182   
1568.1000000000001  	99.0039597313753    
1569.1000000000001  	99.84268692706908   
1569.72             	100.36394724608637  
1570.72             	101.20669246992239  
1571.72             	102.05189479349362  
1572.72             	102.89953649817507  
1573.72             	103.74959979629598  
1574.72             	104.60206683190087  
1575.72             	105.45691971627662  
1576.72             	106.31414051064381  
1577.3400000000001  	106.84679868556981  
1578.3400000000001  	107.70781731495796  
1579.3400000000001  	108.57115661992744  
1580.3400000000001  	109.4367985002592   
1581.3400000000001  	110.30472479055071  
1582.3400000000001  	111.17491726099314  
1583.3400000000001  	112.0473576509115   
1584.3400000000001  	112.92202765245897  
1584.96             	113.46543472135681  
1585.96             	114.34367773772699  
1586.96             	115.22410217813882  
1587.96             	116.1066895828316   
1588.96             	116.99142143080279  
1589.96             	117.87827914060041  
1590.96             	118.7672441018354   
1591.96             	119.6582976598988   
1592.5800000000002  	120.21179156496093  
1593.5800000000002  	121.10618896448062  
1594.5800000000002  	122.00262589350326  
1595.5800000000002  	122.90108354039549  
1596.5800000000002  	123.8015430365721   
1597.5800000000002  	124.70398548621547  
1598.5800000000002  	125.60839195189641  
1599.5800000000002  	126.5147434830566   
1600.2              	127.07764990318088  
1601.2              	127.98711202807269  
1602.2              	128.89846927335623  
1603.2              	129.81170251452858  
1604.2              	130.72679258771967  
1605.2              	131.6437202900945   
1606.2              	132.5624664064979   
1607.2              	133.48301165690702  
1607.8200000000002  	134.05464474942164  
1608.8200000000002  	134.9780635303994   
1609.8200000000002  	135.90323072874864  
1610.8200000000002  	136.83012693016954  
1611.8200000000002  	137.75873268407975  
1612.8200000000002  	138.68902850402256  
1613.8200000000002  	139.62099489216624  
1614.8200000000002  	140.55461229105862  
1615.44             	141.13427560909327  
1616.44             	142.0705260026141   
1617.44             	143.0083759803089   
1618.44             	143.9478058617343   
1619.44             	144.88879593329324  
1620.44             	145.83132644864855  
1621.44             	146.775377651047    
1622.44             	147.72092972943483  
1623.0600000000002  	148.30791704252718  
1624.0600000000002  	149.25585837170487  
1625.0600000000002  	150.20524850301217  
1626.0600000000002  	151.15606751383967  
1627.0600000000002  	152.10829545159353  
1628.0600000000002  	153.06191233411406  
1629.0600000000002  	154.01689816979706  
1630.0600000000002  	154.97323291812395  
1630.68             	155.56682907265107  
1631.68             	156.52530641699525  
1632.68             	157.48508001628235  
1633.68             	158.44612973000972  
1634.68             	159.40843539089585  
1635.68             	160.37197680530366  
1636.68             	161.3367337711348   
1637.68             	162.30268604282196  
1638.3000000000002  	162.9021678333064   
1639.3000000000002  	163.8699271969677   
1640.3000000000002  	164.83865995447803  
1641.3000000000002  	165.80835141860092  
1642.3000000000002  	166.77898690370603  
1643.3000000000002  	167.75055169328962  
1644.3000000000002  	168.7230310412882   
1645.3000000000002  	169.6964102036621   
1645.92             	170.30035070638664  
1646.92             	171.27548595986983  
1647.92             	172.25212088450508  
1648.92             	173.23020936814729  
1649.92             	174.20970524335908  
1650.92             	175.19056226216773  
1651.92             	176.17273409959327  
1652.92             	177.15617438206343  
1653.5400000000002  	177.7665240085779   
1654.5400000000002  	178.75192060870364  
1655.5400000000002  	179.73846387659296  
1656.5400000000002  	180.726107232275    
1657.5400000000002  	181.7148040537438   
1658.5400000000002  	182.70450765859383  
1659.5400000000002  	183.69517130758132  
1660.5400000000002  	184.68674822619028  
1661.16             	185.30196402852053  
1662.16             	186.29478584414503  
1663.16             	187.28814509647418  
1664.16             	188.28202094022248  
1665.16             	189.27639251926396  
1666.16             	190.27123896706982  
1667.16             	191.2665394135423   
1668.16             	192.2622729721547   
1668.78             	192.87983611929647  
1669.78             	193.8763224159481   
1670.78             	194.87336053886537  
1671.78             	195.87090341255933  
1672.78             	196.86890394183905  
1673.78             	197.86731500501435  
1674.78             	198.86608945749023  
1675.78             	199.86518014179643  
1676.4              	200.48475448920723  
1677.4              	201.48418441018592  
1678.4              	202.48368902356512  
1679.4              	203.48326308577703  
1680.4              	204.48290135288948  
1681.4              	205.48259858063358  
1682.4              	206.482349524431    
1683.4              	207.48214893942165  
1684.02             	208.1020466187957   
1685.02             	209.10191342666224  
1686.02             	210.10181496293728  
1687.02             	211.1017459819707   
1688.02             	212.10170123795774  
1689.02             	213.10167548496642  
1690.02             	214.1016634769652   
1691.02             	215.10165996785037  
1691.64             	215.72165975945083  
1692.64             	216.72165975945083  
1693.64             	217.72165975945083  
1694.3222400000002  	218.40389975945092  
1695.3222400000002  	219.40389767712443  
1696.3222400000002  	220.40388310087036  
1697.3222400000002  	221.4038435375447   
1698.3222400000002  	222.40376649408034  
1699.26             	223.3414090761902   
1700.26             	224.34125677134656  
1701.26             	225.34110446650294  
1702.26             	226.34095216165932  
1703.26             	227.3407998568157   
1704.26             	228.34064755197207  
1705.26             	229.34049524712844  
1706.26             	230.34034294228482  
1706.88             	230.96024851328193  
1707.88             	231.9600962084383   
1708.88             	232.95994390359468  
1709.88             	233.95979159875105  
1710.88             	234.95963929390743  
1711.88             	235.9594869890638   
1712.88             	236.95933468422018  
1713.88             	237.95918237937656  
1714.5              	238.5790879503734   
1715.5              	239.57893564552978  
1716.5              	240.57878334068616  
1717.5              	241.57863103584253  
1718.5              	242.5784787309989   
1719.5              	243.5783264261553   
1720.5              	244.57817412131166  
1721.5              	245.57802181646804  
1722.1200000000001  	246.19792738746514  
1723.1200000000001  	247.19777508262152  
1724.1200000000001  	248.1976227777779   
1725.1200000000001  	249.19747047293427  
1726.1200000000001  	250.19731816809065  
1727.1200000000001  	251.19716586324702  
1728.1200000000001  	252.1970135584034   
1729.1200000000001  	253.19686125355977  
1729.74             	253.81676682455662  
1730.74             	254.8165936585467   
1731.74             	255.81637527340214  
1732.74             	256.8161064241019   
1733.74             	257.8157818658898   
1734.74             	258.8153963543018   
1735.74             	259.8149446451937   
1736.74             	260.8144214947685   
1737.3600000000001  	261.4340589634171   
1738.3600000000001  	262.4334497904362   
1739.3600000000001  	263.4328406174553   
1740.3600000000001  	264.43223144447444  
1741.3600000000001  	265.43162227149355  
1742.3600000000001  	266.43101309851266  
1743.3600000000001  	267.4304039255318   
1744.3600000000001  	268.4297947525509   
1744.98             	269.04941706530263  
1745.98             	270.04880789232175  
1746.98             	271.04819871934086  
1747.98             	272.04758954636     
1748.98             	273.0469803733791   
1749.98             	274.0463712003982   
1750.98             	275.0457620274173   
1751.98             	276.0451528544364   
1752.6000000000001  	276.6647751671884   
1753.6000000000001  	277.6641659942075   
1754.6000000000001  	278.6635568212266   
1755.6000000000001  	279.66294764824573  
1756.6000000000001  	280.66233847526485  
1757.6000000000001  	281.66172930228396  
1758.6000000000001  	282.6611201293031   
1759.6000000000001  	283.6605109563222   
1760.22             	284.28013326907393  
1761.22             	285.2795631900526   
1762.22             	286.2790678034318   
1763.22             	287.2786418656437   
1764.22             	288.27828013275615  
1765.22             	289.27797736050024  
1766.22             	290.2777283042976   
1767.22             	291.2775277192883   
1767.8400000000001  	291.89742539866256  
1768.8400000000001  	292.89727309381897  
1769.8400000000001  	293.89712078897537  
1770.8400000000001  	294.8969684841318   
1771.8400000000001  	295.8968161792882   
1772.8400000000001  	296.8966638744446   
1773.8400000000001  	297.896511569601    
1774.8400000000001  	298.8963592647574   
1775.46             	299.51626483575427  
1776.46             	300.5161125309107   
1777.46             	301.5159602260671   
1778.46             	302.5158079212235   
1779.46             	303.5156556163799   
1780.46             	304.5155033115363   
1781.46             	305.5153510066927   
1782.46             	306.5151987018491   
1783.0800000000002  	307.1351042728462   
1784.0800000000002  	308.1349519680026   
1785.0800000000002  	309.134799663159    
1786.0800000000002  	310.1346473583154   
1787.0800000000002  	311.1344950534718   
1788.0800000000002  	312.1343427486282   
1789.0800000000002  	313.13419044378463  
1790.0800000000002  	314.13403813894104  
1790.7              	314.7539437099379   
1791.7              	315.7537914050943   
1792.7              	316.7536391002507   
1793.7              	317.7534867954071   
1794.7              	318.75333449056353  
1795.7              	319.75318218571994  
1796.7              	320.75302988087634  
1797.7              	321.75287757603274  
1798.3200000000002  	322.3727831470298   
1799.3200000000002  	323.3726308421862   
1800.3200000000002  	324.3724785373426   
1801.3200000000002  	325.372326232499    
1802.3200000000002  	326.3721739276554   
1803.3200000000002  	327.3720216228118   
1804.3200000000002  	328.3718693179682   
1805.7174960000002  	329.7691524725586   
1806.7174960000002  	330.769000167715    
1807.7174960000002  	331.7688478628714   
1808.7174960000002  	332.7686955580278   
1809.7174960000002  	333.7685432531842   
1810.7174960000002  	334.7683909483406   
1811.7174960000002  	335.768238643497    
1812.7174960000002  	336.7680863386534   
1813.7174960000002  	337.7679340338098   
1814.7174960000002  	338.7677817289662   
1815.7174960000002  	339.7676294241226   
1816.7174960000002  	340.767477119279    
1817.7174960000002  	341.7673248144354   
1818.7174960000002  	342.76717250959183  
1819.7174960000002  	343.76702020474823  
1820.7174960000002  	344.76686789990464  
1821.7174960000002  	345.76671559506104  
1822.7174960000002  	346.76656329021745  
1823.7174960000002  	347.76641098537385  
1824.7174960000002  	348.76625868053026  
1825.7174960000002  	349.76610637568666  
1826.7174960000002  	350.76595407084307  
1827.7174960000002  	351.76580176599947  
1828.7174960000002  	352.7656494611559   
1829.7174960000002  	353.7654971563123   
1830.7174960000002  	354.7653448514687   
1831.7174960000002  	355.7651925466251   
1832.7174960000002  	356.7650402417815   
1833.7174960000002  	357.7648879369379   
1834.7174960000002  	358.7647356320943   
1835.7174960000002  	359.7645833272507   
1836.7174960000002  	360.7644310224071   
1837.7174960000002  	361.7642787175635   
1838.7174960000002  	362.7641264127199   
1839.7174960000002  	363.7639741078763   
1840.7174960000002  	364.7638218030327   
1841.7174960000002  	365.76366949818913  
1842.7174960000002  	366.76351719334554  
1843.7174960000002  	367.76336488850194  
1844.7174960000002  	368.76321258365834  
1845.7174960000002  	369.76306027881475  
1846.7174960000002  	370.76290797397115  
1847.7174960000002  	371.76275566912756  
1848.7174960000002  	372.76260336428396  
1849.7174960000002  	373.76245105944037  
1850.7174960000002  	374.76229875459677  
1851.7174960000002  	375.7621464497532   
1852.7174960000002  	376.7619941449096   
1853.7174960000002  	377.761841840066    
1854.7174960000002  	378.7616895352224   
1855.7174960000002  	379.7615372303788   
1856.7174960000002  	380.7613849255352   
1857.7174960000002  	381.7612326206916   
1858.7174960000002  	382.761080315848    
1859.7174960000002  	383.7609280110044   
1860.7174960000002  	384.7607757061608   
1861.7174960000002  	385.7606234013172   
1862.7174960000002  	386.7604710964736   
1863.7174960000002  	387.76031879163     
1864.7174960000002  	388.76016648678643  
1865.7174960000002  	389.76001418194284  
1866.7174960000002  	390.75986187709924  
1867.7174960000002  	391.75970957225564  
1868.7174960000002  	392.75955726741205  
1869.7174960000002  	393.75940496256845  
1870.7174960000002  	394.75925265772486  
1871.7174960000002  	395.75910035288126  
1872.7174960000002  	396.75894804803767  
1873.7174960000002  	397.75879574319407  
1874.7174960000002  	398.7586434383505   
1875.7174960000002  	399.7584911335069   
1876.7174960000002  	400.7583388286633   
1877.7174960000002  	401.7581865238197   
1878.7174960000002  	402.7580342189761   
1879.7174960000002  	403.7578819141325   
1880.7174960000002  	404.7577296092889   
1881.7174960000002  	405.7575773044453   
1882.7174960000002  	406.7574249996017   
1883.7174960000002  	407.7572726947581   
1884.7174960000002  	408.7571203899145   
1885.7174960000002  	409.7569680850709   
1886.7174960000002  	410.7568157802273   
1887.7174960000002  	411.75666347538373  
1888.7174960000002  	412.75651117054014  
1889.7174960000002  	413.75635886569654  
1890.7174960000002  	414.75620656085295  
1891.7174960000002  	415.75605425600935  
1892.7174960000002  	416.75590195116575  
1893.7174960000002  	417.75574964632216  
1894.7174960000002  	418.75559734147856  
1895.7174960000002  	419.75544503663497  
1896.7174960000002  	420.75529273179137  
1897.7174960000002  	421.7551404269478   
1898.7174960000002  	422.7549881221042   
1899.7174960000002  	423.7548358172606   
1900.7174960000002  	424.754683512417    
1901.7174960000002  	425.7545312075734   
1902.7174960000002  	426.7543789027298   
1903.7174960000002  	427.7542265978862   
1904.7174960000002  	428.7540742930426   
1905.7174960000002  	429.753921988199    
1906.7174960000002  	430.7537696833554   
1907.7174960000002  	431.7536173785118   
1908.7174960000002  	432.7534650736682   
1909.7174960000002  	433.7533127688246   
1910.7174960000002  	434.75316046398103  
1911.7174960000002  	435.75300815913744  
1912.7174960000002  	436.75285585429384  
1913.7174960000002  	437.75270354945025  
1914.7174960000002  	438.75255124460665  
1915.7174960000002  	439.75239893976305  
1916.7174960000002  	440.75224663491946  
1917.7174960000002  	441.75209433007586  
1918.7174960000002  	442.75194202523227  
1919.7174960000002  	443.7517897203887   
1920.24             	444.27421414049843  
1921.24             	445.27406514271934  
1922.24             	446.27392266192095  
1923.24             	447.2737865523803   
1924.24             	448.2736566673044   
1925.24             	449.27353286101084  
1926.24             	450.27341498885096  
1927.24             	451.27330290509815  
1928.24             	452.27319646402486  
1929.24             	453.27309551990277  
1930.24             	454.2729999260864   
1931.24             	455.27290953688816  
1932.24             	456.2728242075022   
1933.24             	457.272743792197    
1934.24             	458.2726681452405   
1935.24             	459.2725971208999   
1936.24             	460.27253057267774  
1937.24             	461.27246835488234  
1938.24             	462.2724103225512   
1939.24             	463.2723563299489   
