MD                	REF               
1094.66           	1094.66           
1095.66           	1095.66           
1096.66           	1096.66           
1097.28           	1097.28           
1098.28           	1098.28           
1099.28           	1099.28           
1100.28           	1100.28           
1101.28           	1101.28           
1102.28           	1102.28           
1103.28           	1103.28           
1104.28           	1104.28           
1104.9            	1104.9            
1105.9            	1105.9            
1106.9            	1106.9            
1107.9            	1107.9            
1108.9            	1108.9            
1109.9            	1109.9            
1110.9            	1110.9            
1111.9            	1111.9            
1112.52           	1112.52           
1113.52           	1113.52           
1114.52           	1114.52           
1115.52           	1115.52           
1116.52           	1116.52           
1117.52           	1117.52           
1118.52           	1118.52           
1119.52           	1119.52           
1120.14           	1120.14           
1121.14           	1121.14           
1122.14           	1122.14           
1123.14           	1123.14           
1124.14           	1124.14           
1125.14           	1125.14           
1126.14           	1126.14           
1127.14           	1127.14           
1127.76           	1127.76           
1128.76           	1128.76           
1129.76           	1129.76           
1130.76           	1130.76           
1131.76           	1131.76           
1132.76           	1132.76           
1133.76           	1133.76           
1134.76           	1134.76           
1135.38           	1135.38           
1136.38           	1136.38           
1137.38           	1137.38           
1138.38           	1138.38           
1139.38           	1139.38           
1140.38           	1140.38           
1141.38           	1141.38           
1142.38           	1142.38           
1143.0            	1143.0            
1144.0            	1144.0            
1145.0            	1145.0            
1146.0            	1146.0            
1147.0            	1147.0            
1148.0            	1148.0            
1149.0            	1149.0            
1150.0            	1150.0            
1150.6200000000001	1150.6200000000001
1151.6200000000001	1151.6200000000001
1152.6200000000001	1152.6200000000001
1153.6200000000001	1153.6200000000001
1154.6200000000001	1154.6200000000001
1155.6200000000001	1155.6200000000001
1156.6200000000001	1156.6200000000001
1157.6200000000001	1157.6200000000001
1158.24           	1158.24           
1159.24           	1159.24           
1160.24           	1160.24           
1161.24           	1161.24           
1162.24           	1162.24           
1163.24           	1163.24           
1164.24           	1164.24           
1165.24           	1165.24           
1165.8600000000001	1165.8600000000001
1166.8600000000001	1166.8600000000001
1167.8600000000001	1167.8600000000001
1168.8600000000001	1168.8600000000001
1169.8600000000001	1169.8600000000001
1170.8600000000001	1170.8600000000001
1171.8600000000001	1171.8600000000001
1172.8600000000001	1172.8600000000001
1173.48           	1173.48           
1174.48           	1174.48           
1175.48           	1175.48           
1176.48           	1176.48           
1177.48           	1177.48           
1178.48           	1178.48           
1179.48           	1179.48           
1180.48           	1180.48           
1181.1000000000001	1181.1000000000001
1182.1000000000001	1182.1000000000001
1183.1000000000001	1183.1000000000001
1184.1000000000001	1184.1000000000001
1185.1000000000001	1185.1000000000001
1186.1000000000001	1186.1000000000001
1187.1000000000001	1187.1000000000001
1188.1000000000001	1188.1000000000001
1188.72           	1188.72           
1189.72           	1189.72           
1190.72           	1190.72           
1191.72           	1191.72           
1192.72           	1192.72           
1193.72           	1193.72           
1194.72           	1194.72           
1195.72           	1195.72           
1196.3400000000001	1196.3400000000001
1197.3400000000001	1197.3400000000001
1198.3400000000001	1198.3400000000001
1199.3400000000001	1199.3400000000001
1200.3400000000001	1200.3400000000001
1201.3400000000001	1201.3400000000001
1202.3400000000001	1202.3400000000001
1203.3400000000001	1203.3400000000001
1203.96           	1203.96           
1204.96           	1204.96           
1205.96           	1205.96           
1206.96           	1206.96           
1207.96           	1207.96           
1208.96           	1208.96           
1209.96           	1209.96           
1210.96           	1210.96           
1211.5800000000002	1211.5800000000002
1212.5800000000002	1212.5800000000002
1213.5800000000002	1213.5800000000002
1214.5800000000002	1214.5800000000002
1215.5800000000002	1215.5800000000002
1216.5800000000002	1216.5800000000002
1217.5800000000002	1217.5800000000002
1218.5800000000002	1218.5800000000002
1219.2            	1219.2            
1220.2            	1220.2            
1221.2            	1221.2            
1222.2            	1222.2            
1223.2            	1223.2            
1224.2            	1224.2            
1225.2            	1225.2            
1226.2            	1226.2            
1226.8200000000002	1226.8200000000002
1227.8200000000002	1227.8200000000002
1228.8200000000002	1228.8200000000002
1229.8200000000002	1229.8200000000002
1230.8200000000002	1230.8200000000002
1231.8200000000002	1231.8200000000002
1232.8200000000002	1232.8200000000002
1233.8200000000002	1233.8200000000002
1234.44           	1234.44           
1235.44           	1235.44           
1236.44           	1236.44           
1237.44           	1237.44           
1238.44           	1238.44           
1239.44           	1239.44           
1240.44           	1240.44           
1241.44           	1241.44           
1242.0600000000002	1242.0600000000002
1243.0600000000002	1243.0600000000002
1244.0600000000002	1244.0600000000002
1245.0600000000002	1245.0600000000002
1246.0600000000002	1246.0600000000002
1247.0600000000002	1247.0600000000002
1248.0600000000002	1248.0600000000002
1249.0600000000002	1249.0600000000002
1249.68           	1249.68           
1250.68           	1250.68           
1251.68           	1251.68           
1252.68           	1252.68           
1253.68           	1253.68           
1254.68           	1254.68           
1255.68           	1255.68           
1256.68           	1256.68           
1257.3            	1257.3            
1258.3            	1258.3            
1259.3            	1259.3            
1260.3            	1260.3            
1261.3            	1261.3            
1262.3            	1262.3            
1263.3            	1263.3            
1264.3            	1264.3            
1264.92           	1264.92           
1265.92           	1265.92           
1266.92           	1266.92           
1267.92           	1267.92           
1268.92           	1268.92           
1269.92           	1269.92           
1270.92           	1270.92           
1271.92           	1271.92           
1272.54           	1272.54           
1273.54           	1273.54           
1274.54           	1274.54           
1275.54           	1275.54           
1276.54           	1276.54           
1277.54           	1277.54           
1278.54           	1278.54           
1279.54           	1279.54           
1280.16           	1280.16           
1281.16           	1281.16           
1282.16           	1282.16           
1283.16           	1283.16           
1284.16           	1284.16           
1285.16           	1285.16           
1286.16           	1286.16           
1287.16           	1287.16           
1287.78           	1287.78           
1288.78           	1288.78           
1289.78           	1289.78           
1290.78           	1290.78           
1291.78           	1291.78           
1292.78           	1292.78           
1293.78           	1293.78           
1294.78           	1294.78           
1295.4            	1295.4            
1296.4            	1296.4            
1297.4            	1297.4            
1298.4            	1298.4            
1299.4            	1299.4            
1300.4            	1300.4            
1301.4            	1301.4            
1302.4            	1302.4            
1303.02           	1303.02           
1304.02           	1304.02           
1305.02           	1305.02           
1306.02           	1306.02           
1307.02           	1307.02           
1308.02           	1308.02           
1309.02           	1309.02           
1310.02           	1310.02           
1310.64           	1310.64           
1311.64           	1311.64           
1312.64           	1312.64           
1313.64           	1313.64           
1314.64           	1314.64           
1315.64           	1315.64           
1316.64           	1316.64           
1317.64           	1317.64           
1318.26           	1318.26           
1319.26           	1319.26           
1320.26           	1320.26           
1321.26           	1321.26           
1322.26           	1322.26           
1323.26           	1323.26           
1324.26           	1324.26           
1325.26           	1325.26           
1325.88           	1325.88           
1326.88           	1326.88           
1327.88           	1327.88           
1328.88           	1328.88           
1329.88           	1329.88           
1330.88           	1330.88           
1331.88           	1331.88           
1332.88           	1332.88           
1333.5            	1333.5            
1334.5            	1334.5            
1335.5            	1335.5            
1336.5            	1336.5            
1337.5            	1337.5            
1338.5            	1338.5            
1339.5            	1339.5            
1340.5            	1340.5            
1341.1200000000001	1341.1200000000001
1342.1200000000001	1342.1200000000001
1343.1200000000001	1343.1200000000001
1344.1200000000001	1344.1200000000001
1345.1200000000001	1345.1200000000001
1346.1200000000001	1346.1200000000001
1347.1200000000001	1347.1200000000001
1348.1200000000001	1348.1200000000001
1348.74           	1348.74           
1349.74           	1349.74           
1350.74           	1350.74           
1351.42224        	1351.42224        
1352.42224        	1352.4222364809152
1353.42224        	1353.4222118474106
1354.42224        	1354.4221449855095
1355.42224        	1355.4220147821316
1356.3600000000001	1356.3595763482986
1357.3600000000001	1357.3592634967886
1358.3600000000001	1358.3588257384777
1359.3600000000001	1359.358242097754 
1360.3600000000001	1360.3574916021341
1361.3600000000001	1361.3565532826478
1362.3600000000001	1362.355406174232 
1363.3600000000001	1363.354029316205 
1363.98           	1363.9730510927366
1364.98           	1364.9712575699866
1365.98           	1365.969179404484 
1366.98           	1366.9667956552146
1367.98           	1367.9640853874405
1368.98           	1368.9610276729609
1369.98           	1369.9576015914965
1370.98           	1370.9537862301834
1371.6000000000001	1371.5712160407606
1372.6000000000001	1372.5667256853478
1373.6000000000001	1373.5617912982384
1374.6000000000001	1374.5563919982196
1375.6000000000001	1375.5505069138471
1376.6000000000001	1376.5441151838581
1377.6000000000001	1377.5371959571423
1378.6000000000001	1378.5297283946175
1379.22           	1379.1448139962683
1380.22           	1380.1364139334123
1381.22           	1381.1274109907897
1382.22           	1382.1177843731446
1383.22           	1383.107513297175 
1384.22           	1384.096576993053 
1385.22           	1385.0849547054831
1386.22           	1386.0726256935648
1386.8400000000001	1386.6846176988188
1387.8400000000001	1387.6710998167405
1388.8400000000001	1388.656820940638 
1389.8400000000001	1389.641760386804 
1390.8400000000001	1390.625897486552 
1391.8400000000001	1391.6092115865374
1392.8400000000001	1392.5916820521186
1393.8400000000001	1393.5732882663576
1394.46           	1394.181441057549 
1395.46           	1395.1616034797435
1396.46           	1396.1408477213704
1397.46           	1397.1191532349235
1398.46           	1398.0964994909277
1399.46           	1399.0728659782576
1400.46           	1400.0482322080657
1401.46           	1401.022577712495 
1402.0800000000002	1401.6261503491269
1403.0800000000002	1402.5987988986653
1404.0800000000002	1403.5703731997544
1405.0800000000002	1404.540852866123 
1406.0800000000002	1405.5102175325192
1407.0800000000002	1406.4784468550263
1408.0800000000002	1407.4455205155539
1409.0800000000002	1408.4114182202625
1409.7            	1409.0096753420498
1410.7            	1409.9736249964997
1411.7            	1410.9363456456817
1412.7            	1411.8978170894588
1413.7            	1412.8580191470385
1414.7            	1413.816931668805 
1415.7            	1414.7745345369617
1416.7            	1415.7308076516779
1417.3200000000002	1416.3230203775277
1418.3200000000002	1417.277096720205 
1419.3200000000002	1418.229790793735 
1420.3200000000002	1419.1810826060553
1421.3200000000002	1420.130952194481 
1422.3200000000002	1421.079379626221 
1423.3200000000002	1422.0263450040595
1424.3200000000002	1422.9718284508372
1424.94           	1423.5572752580567
1425.94           	1424.500315887253 
1426.94           	1425.4418226696637
1427.94           	1426.381775847989 
1428.94           	1427.3201556974836
1429.94           	1428.2569425264655
1430.94           	1429.1921166825416
1431.94           	1430.1256585354413
1432.5600000000002	1430.7036261472779
1433.5600000000002	1431.6344821132507
1434.5600000000002	1432.5636545235557
1435.5600000000002	1433.4911238797272
1436.5600000000002	1434.4168707189901
1437.5600000000002	1435.3408756147637
1438.5600000000002	1436.263119183421 
1439.5600000000002	1437.1835820654962
1440.18           	1437.7533663174434
1441.18           	1438.6709035155855
1442.18           	1439.586609500331 
1443.18           	1440.5004650558037
1444.18           	1441.412451004912 
1445.18           	1442.322548209844 
1446.18           	1443.2307375793544
1447.18           	1444.1370000483696
1447.8000000000002	1444.6979067460852
1448.8000000000002	1445.6010072986564
1449.8000000000002	1446.5021312111535
1450.8000000000002	1447.4012595737017
1451.8000000000002	1448.298373518257 
1452.8000000000002	1449.1934542190927
1453.8000000000002	1450.0864829006055
1454.8000000000002	1450.9774408153414
1455.42           	1451.528786580415 
1456.42           	1452.4163501985042
1457.42           	1453.301794158073 
1458.42           	1454.1850998782872
1459.42           	1455.0662488231378
1460.42           	1455.94522250192  
1461.42           	1456.8220024775474
1462.42           	1457.6965703430262
1463.04           	1458.2376834455715
1464.04           	1459.1086287696285
1465.04           	1459.9773139991967
1466.04           	1460.8437209051197
1467.04           	1461.7078313060067
1468.04           	1462.5696270687033
1469.04           	1463.4290901171025
1470.04           	1464.2862024070973
1470.66           	1464.8164235841512
1471.66           	1465.6696895014575
1472.66           	1466.5205576418834
1473.66           	1467.3690101413395
1474.66           	1468.2150292039823
1475.66           	1469.0585970852057
1476.66           	1469.8996960830423
1477.66           	1470.738308547333 
1478.28           	1471.2569918117144
1479.28           	1472.0915387491855
1480.28           	1472.9235531579504
1481.28           	1473.753017559872 
1482.28           	1474.579914548728 
1483.28           	1475.404226790957 
1484.28           	1476.2259369886635
1485.28           	1477.0450278985559
1485.9            	1477.55154130926  
1486.9            	1478.3663525000045
1487.9            	1479.178499486958 
1488.9            	1479.9879652079417
1489.9            	1480.794732676404 
1490.9            	1481.5987849821468
1491.9            	1482.4001052524222
1492.9            	1483.1986766718137
1493.52           	1483.6924031202718
1494.52           	1484.486485842366 
1495.52           	1485.2777759315059
1496.52           	1486.0662567622596
1497.52           	1486.851911788441 
1498.52           	1487.6347245438176
1499.52           	1488.4146786013464
1500.52           	1489.1917575939729
1501.14           	1489.6720955505607
1502.14           	1490.4444823365266
1503.14           	1491.2139514627681
1504.14           	1491.9804867608555
1505.14           	1492.7440721451271
1506.14           	1493.5046916133786
1507.14           	1494.2623292042845
1508.14           	1495.0169690190933
1508.76           	1495.4833332660005
1509.76           	1496.2330830815165
1510.76           	1496.9797937652572
1511.76           	1497.7234496254935
1512.76           	1498.464035056686 
1513.76           	1499.2015345401544
1514.76           	1499.935932599738 
1515.76           	1500.6672138243582
1516.38           	1501.1190361685883
1517.38           	1501.8452355589943
1518.38           	1502.568278048288 
1519.38           	1503.2881484405586
1520.38           	1504.0048316294028
1521.38           	1504.7183125985707
1522.38           	1505.4285763759215
1523.38           	1506.1356080568262
1524.0            	1506.5723380224504
1525.0            	1507.2741022256516
1526.0            	1507.972595604601 
1527.0            	1508.6678034777208
1528.0            	1509.3597112561474
1529.0            	1510.0483044443572
1530.0            	1510.7335685924704
1531.0            	1511.4154893204663
1531.6200000000001	1511.836594819295 
1532.6200000000001	1512.5130688437084
1533.6200000000001	1513.186162105726 
1534.6200000000001	1513.8558604559898
1535.6200000000001	1514.5221498409512
1536.6200000000001	1515.1850163034726
1537.6200000000001	1515.8444459335406
1538.6200000000001	1516.5004248932623
1539.24           	1516.905392873111 
1540.24           	1517.5557525393406
1541.24           	1518.2026256239687
1542.24           	1518.8459985270958
1543.24           	1519.4858577476102
1544.24           	1520.1221898837655
1545.24           	1520.7549815823616
1546.24           	1521.3842195644927
1546.8600000000001	1521.7725566342588
1547.8600000000001	1522.3960095792315
1548.8600000000001	1523.0158743712598
1549.8600000000001	1523.632137976472 
1550.8600000000001	1524.244787462642 
1551.8600000000001	1524.853809999743 
1552.8600000000001	1525.459192807656 
1553.8600000000001	1526.060923182642 
1554.48           	1526.4321562134244
1555.48           	1527.0279428557626
1556.48           	1527.6200441454248
1557.48           	1528.2084476304472
1558.48           	1528.7931409632456
1559.48           	1529.3741119011431
1560.48           	1529.9513482526743
1561.48           	1530.5248379047425
1562.1000000000001	1530.8785146062776
1563.1000000000001	1531.4459090717312
1564.1000000000001	1532.0095254748119
1565.1000000000001	1532.5693519606345
1566.1000000000001	1533.1253767813002
1567.1000000000001	1533.6775882963984
1568.1000000000001	1534.2259749179696
1569.1000000000001	1534.7705251383184
1569.72           	1535.1062146100246
1570.72           	1535.644525615838 
1571.72           	1536.1789704525686
1572.72           	1536.7095378768533
1573.72           	1537.2362167547913
1574.72           	1537.7589960624205
1575.72           	1538.2778648294056
1576.72           	1538.792812167473 
1577.3400000000001	1539.1101054234384
1578.3400000000001	1539.6186771205714
1579.3400000000001	1540.1232992522432
1580.3400000000001	1540.623961200311 
1581.3400000000001	1541.1206524584372
1582.3400000000001	1541.613362632539 
1583.3400000000001	1542.1020813832713
1584.3400000000001	1542.5867984550473
1584.96           	1542.8853089223148
1585.96           	1543.363521694494 
1586.96           	1543.837706316771 
1587.96           	1544.3078528091592
1588.96           	1544.7739513056852
1589.96           	1545.2359920548088
1590.96           	1545.693965360772 
1591.96           	1546.1478616131697
1592.5800000000002	1546.427225602717 
1593.5800000000002	1546.8744968213425
1594.5800000000002	1547.3176661834514
1595.5800000000002	1547.7567243891817
1596.5800000000002	1548.1916622548863
1597.5800000000002	1548.6224706535509
1598.5800000000002	1549.0491405448167
1599.5800000000002	1549.4716629148045
1600.2            	1549.7315400084303
1601.2            	1550.1473246818678
1602.2            	1550.5589388491985
1603.2            	1550.9663738728477
1604.2            	1551.3696212029386
1605.2            	1551.7686723774711
1606.2            	1552.1635189613114
1607.2            	1552.5541526685454
1607.8200000000002	1552.7942263013147
1608.8200000000002	1553.1780179195346
1609.8200000000002	1553.5575754334595
1610.8200000000002	1553.932890878212 
1611.8200000000002	1554.3039563779328
1612.8200000000002	1554.6707641459464
1613.8200000000002	1555.0333064228562
1614.8200000000002	1555.3915756006593
1615.44           	1555.6115532798306
1616.44           	1555.9628842518646
1617.44           	1556.3099226800193
1618.44           	1556.6526612818186
1619.44           	1556.9910928650163
1620.44           	1557.325210327748 
1621.44           	1557.6550065958086
1622.44           	1557.9804747483745
1623.0600000000002	1558.180088465031 
1624.0600000000002	1558.4985307482082
1625.0600000000002	1558.8126272777251
1626.0600000000002	1559.1223714623795
1627.0600000000002	1559.4277568023015
1628.0600000000002	1559.7287768890899
1629.0600000000002	1560.0254253423495
1630.0600000000002	1560.317695936869 
1630.68           	1560.4967024924451
1631.68           	1560.7818681138956
1632.68           	1561.0626400665365
1633.68           	1561.3390124584696
1634.68           	1561.6109794901201
1635.68           	1561.878535454358 
1636.68           	1562.1416746723717
1637.68           	1562.4003916221461
1638.3000000000002	1562.5585729247275
1639.3000000000002	1562.8104470015362
1640.3000000000002	1563.0585509739653
1641.3000000000002	1563.3028810804392
1642.3000000000002	1563.5434335520065
1643.3000000000002	1563.780204741478 
1644.3000000000002	1564.0131911237518
1645.3000000000002	1564.2423891664544
1645.92           	1564.3825878913908
1646.92           	1564.6041895673632
1647.92           	1564.8190855639805
1648.92           	1565.0272657348564
1649.92           	1565.2287201854651
1650.92           	1565.4234394039138
1651.92           	1565.6114142616677
1652.92           	1565.792635883431 
1653.5400000000002	1565.9015980420706
1654.5400000000002	1566.0718613846905
1655.5400000000002	1566.2353497511322
1656.5400000000002	1566.3920554222375
1657.5400000000002	1566.541970933258 
1658.5400000000002	1566.6850892057682
1659.5400000000002	1566.821403548206 
1660.5400000000002	1566.9509075244441
1661.16           	1567.027777122886 
1662.16           	1567.1473726650197
1663.16           	1567.2624189474034
1664.16           	1567.3729135558322
1665.16           	1567.4788541716166
1666.16           	1567.580238571631 
1667.16           	1567.6770645620895
1668.16           	1567.7693301110844
1668.78           	1567.824243687738 
1669.78           	1567.9079761543503
1670.78           	1567.9848594869336
1671.78           	1568.0548900554154
1672.78           	1568.1180644868284
1673.78           	1568.1743797983224
1674.78           	1568.2238333973921
1675.78           	1568.2664229490695
1676.4            	1568.2893804452794
1677.4            	1568.3231353837605
1678.4            	1568.354601089744 
1679.4            	1568.3837773981554
1680.4            	1568.4106641559313
1681.4            	1568.435261222019 
1682.4            	1568.4575684673787
1683.4            	1568.4775857749823
1684.02           	1568.4888464367136
1685.02           	1568.5051537769675
1686.02           	1568.5191709298228
1687.02           	1568.5308978217433
1688.02           	1568.5403343912078
1689.02           	1568.5474805887106
1690.02           	1568.5523363767613
1691.02           	1568.5549017298858
1691.64           	1568.5553419703137
1692.64           	1568.5553419703137
1693.64           	1568.5553419703137
1694.3222400000002	1568.5553419703137
1695.3222400000002	1568.5535746318753
1696.3222400000002	1568.5482726386415
1697.3222400000002	1568.539436123431 
1698.3222400000002	1568.5270651966432
1699.26           	1568.5122530179717
1700.26           	1568.4948006115344
1701.26           	1568.477348205097 
1702.26           	1568.4598957986598
1703.26           	1568.4424433922225
1704.26           	1568.4249909857851
1705.26           	1568.4075385793478
1706.26           	1568.3900861729105
1706.88           	1568.3792656809194
1707.88           	1568.361813274482 
1708.88           	1568.3443608680448
1709.88           	1568.3269084616074
1710.88           	1568.3094560551701
1711.88           	1568.2920036487328
1712.88           	1568.2745512422955
1713.88           	1568.2570988358582
1714.5            	1568.246278343867 
1715.5            	1568.2288259374297
1716.5            	1568.2113735309924
1717.5            	1568.1939211245551
1718.5            	1568.1764687181178
1719.5            	1568.1590163116805
1720.5            	1568.1415639052432
1721.5            	1568.1241114988059
1722.1200000000001	1568.1132910068147
1723.1200000000001	1568.0958386003774
1724.1200000000001	1568.07838619394  
1725.1200000000001	1568.0609337875028
1726.1200000000001	1568.0434813810655
1727.1200000000001	1568.0260289746282
1728.1200000000001	1568.0085765681908
1729.1200000000001	1567.9911241617535
1729.74           	1567.9803036697624
1730.74           	1567.9617062276611
1731.74           	1567.9408187812776
1732.74           	1567.917641440191 
1733.74           	1567.8921743259934
1734.74           	1567.8644175722898
1735.74           	1567.8343713246963
1736.74           	1567.802035740841 
1737.3600000000001	1567.7808380324038
1738.3600000000001	1567.7459385357013
1739.3600000000001	1567.7110390389987
1740.3600000000001	1567.6761395422961
1741.3600000000001	1567.6412400455936
1742.3600000000001	1567.606340548891 
1743.3600000000001	1567.5714410521884
1744.3600000000001	1567.5365415554859
1744.98           	1567.5149038675304
1745.98           	1567.4800043708278
1746.98           	1567.4451048741253
1747.98           	1567.4102053774227
1748.98           	1567.3753058807201
1749.98           	1567.3404063840176
1750.98           	1567.305506887315 
1751.98           	1567.2706073906124
1752.6000000000001	1567.248969702657 
1753.6000000000001	1567.2140702059544
1754.6000000000001	1567.1791707092518
1755.6000000000001	1567.1442712125493
1756.6000000000001	1567.1093717158467
1757.6000000000001	1567.0744722191441
1758.6000000000001	1567.0395727224416
1759.6000000000001	1567.004673225739 
1760.22           	1566.9830355377835
1761.22           	1566.9492805993025
1762.22           	1566.917814893319 
1763.22           	1566.8886385849075
1764.22           	1566.8617518271317
1765.22           	1566.8371547610438
1766.22           	1566.8148475156843
1767.22           	1566.7948302080806
1767.8400000000001	1566.7835695463493
1768.8400000000001	1566.766117139912 
1769.8400000000001	1566.7486647334747
1770.8400000000001	1566.7312123270374
1771.8400000000001	1566.7137599206   
1772.8400000000001	1566.6963075141628
1773.8400000000001	1566.6788551077254
1774.8400000000001	1566.6614027012881
1775.46           	1566.650582209297 
1776.46           	1566.6331298028597
1777.46           	1566.6156773964224
1778.46           	1566.598224989985 
1779.46           	1566.5807725835477
1780.46           	1566.5633201771104
1781.46           	1566.545867770673 
1782.46           	1566.5284153642358
1783.0800000000002	1566.5175948722447
1784.0800000000002	1566.5001424658074
1785.0800000000002	1566.48269005937  
1786.0800000000002	1566.4652376529327
1787.0800000000002	1566.4477852464954
1788.0800000000002	1566.430332840058 
1789.0800000000002	1566.4128804336208
1790.0800000000002	1566.3954280271835
1790.7            	1566.3846075351923
1791.7            	1566.367155128755 
1792.7            	1566.3497027223177
1793.7            	1566.3322503158804
1794.7            	1566.314797909443 
1795.7            	1566.2973455030058
1796.7            	1566.2798930965685
1797.7            	1566.2624406901311
1798.3200000000002	1566.25162019814  
1799.3200000000002	1566.2341677917027
1800.3200000000002	1566.2167153852654
1801.3200000000002	1566.199262978828 
1802.3200000000002	1566.1818105723908
1803.3200000000002	1566.1643581659534
1804.3200000000002	1566.1469057595161
1805.7174960000002	1566.1225160913295
1806.7174960000002	1566.1050636848922
1807.7174960000002	1566.087611278455 
1808.7174960000002	1566.0701588720176
1809.7174960000002	1566.0527064655803
1810.7174960000002	1566.035254059143 
1811.7174960000002	1566.0178016527057
1812.7174960000002	1566.0003492462683
1813.7174960000002	1565.982896839831 
1814.7174960000002	1565.9654444333937
1815.7174960000002	1565.9479920269564
1816.7174960000002	1565.930539620519 
1817.7174960000002	1565.9130872140818
1818.7174960000002	1565.8956348076445
1819.7174960000002	1565.8781824012071
1820.7174960000002	1565.8607299947698
1821.7174960000002	1565.8432775883325
1822.7174960000002	1565.8258251818952
1823.7174960000002	1565.8083727754579
1824.7174960000002	1565.7909203690206
1825.7174960000002	1565.7734679625833
1826.7174960000002	1565.756015556146 
1827.7174960000002	1565.7385631497086
1828.7174960000002	1565.7211107432713
1829.7174960000002	1565.703658336834 
1830.7174960000002	1565.6862059303967
1831.7174960000002	1565.6687535239594
1832.7174960000002	1565.651301117522 
1833.7174960000002	1565.6338487110847
1834.7174960000002	1565.6163963046474
1835.7174960000002	1565.59894389821  
1836.7174960000002	1565.5814914917728
1837.7174960000002	1565.5640390853355
1838.7174960000002	1565.5465866788982
1839.7174960000002	1565.5291342724609
1840.7174960000002	1565.5116818660235
1841.7174960000002	1565.4942294595862
1842.7174960000002	1565.476777053149 
1843.7174960000002	1565.4593246467116
1844.7174960000002	1565.4418722402743
1845.7174960000002	1565.424419833837 
1846.7174960000002	1565.4069674273996
1847.7174960000002	1565.3895150209623
1848.7174960000002	1565.372062614525 
1849.7174960000002	1565.3546102080877
1850.7174960000002	1565.3371578016504
1851.7174960000002	1565.319705395213 
1852.7174960000002	1565.3022529887758
1853.7174960000002	1565.2848005823384
1854.7174960000002	1565.2673481759011
1855.7174960000002	1565.2498957694638
1856.7174960000002	1565.2324433630265
1857.7174960000002	1565.2149909565892
1858.7174960000002	1565.1975385501519
1859.7174960000002	1565.1800861437146
1860.7174960000002	1565.1626337372772
1861.7174960000002	1565.14518133084  
1862.7174960000002	1565.1277289244026
1863.7174960000002	1565.1102765179653
1864.7174960000002	1565.092824111528 
1865.7174960000002	1565.0753717050907
1866.7174960000002	1565.0579192986534
1867.7174960000002	1565.040466892216 
1868.7174960000002	1565.0230144857787
1869.7174960000002	1565.0055620793414
1870.7174960000002	1564.988109672904 
1871.7174960000002	1564.9706572664668
1872.7174960000002	1564.9532048600295
1873.7174960000002	1564.9357524535922
1874.7174960000002	1564.9183000471548
1875.7174960000002	1564.9008476407175
1876.7174960000002	1564.8833952342802
1877.7174960000002	1564.865942827843 
1878.7174960000002	1564.8484904214056
1879.7174960000002	1564.8310380149683
1880.7174960000002	1564.813585608531 
1881.7174960000002	1564.7961332020936
1882.7174960000002	1564.7786807956563
1883.7174960000002	1564.761228389219 
1884.7174960000002	1564.7437759827817
1885.7174960000002	1564.7263235763444
1886.7174960000002	1564.708871169907 
1887.7174960000002	1564.6914187634698
1888.7174960000002	1564.6739663570324
1889.7174960000002	1564.6565139505951
1890.7174960000002	1564.6390615441578
1891.7174960000002	1564.6216091377205
1892.7174960000002	1564.6041567312832
1893.7174960000002	1564.5867043248459
1894.7174960000002	1564.5692519184086
1895.7174960000002	1564.5517995119712
1896.7174960000002	1564.534347105534 
1897.7174960000002	1564.5168946990966
1898.7174960000002	1564.4994422926593
1899.7174960000002	1564.481989886222 
1900.7174960000002	1564.4645374797847
1901.7174960000002	1564.4470850733474
1902.7174960000002	1564.42963266691  
1903.7174960000002	1564.4121802604727
1904.7174960000002	1564.3947278540354
1905.7174960000002	1564.377275447598 
1906.7174960000002	1564.3598230411608
1907.7174960000002	1564.3423706347235
1908.7174960000002	1564.3249182282862
1909.7174960000002	1564.3074658218488
1910.7174960000002	1564.2900134154115
1911.7174960000002	1564.2725610089742
1912.7174960000002	1564.255108602537 
1913.7174960000002	1564.2376561960996
1914.7174960000002	1564.2202037896623
1915.7174960000002	1564.202751383225 
1916.7174960000002	1564.1852989767876
1917.7174960000002	1564.1678465703503
1918.7174960000002	1564.150394163913 
1919.7174960000002	1564.1329417574757
1920.24           	1564.1238228053026
1921.24           	1564.106561252286 
1922.24           	1564.089681407778 
1923.24           	1564.073183274239 
1924.24           	1564.0570667875031
1925.24           	1564.0413319499185
1926.24           	1564.0259788303488
1927.24           	1564.0110074310314
1928.24           	1563.9964177541483
1929.24           	1563.9822098018262
1930.24           	1563.9683835095627
1931.24           	1563.9549388793728
1932.24           	1563.9418759797877
1933.24           	1563.9291948127122
1934.24           	1563.9168953799942
1935.24           	1563.9049776834258
1936.24           	1563.8934416581703
1937.24           	1563.8822873059075
1938.24           	1563.871514694838 
1939.24           	1563.861123826532 
1940.24           	1563.8511147025035
1941.24           	1563.8414873242118
1942.24           	1563.8322416930596
1943.24           	1563.823377743818 
1944.24           	1563.8148954777787
1945.24           	1563.806794962754 
1946.24           	1563.7990761999251
1947.24           	1563.7917391904164
1948.24           	1563.7847839352974
1949.24           	1563.7782103690038
1950.24           	1563.772018492494 
1951.24           	1563.7662083732478
1952.24           	1563.7607800121118
1953.24           	1563.7557334098774
1954.24           	1563.7510685672796
1955.24           	1563.7467854184206
1956.24           	1563.742883963924 
1957.24           	1563.7393642709367
1958.24           	1563.7362263399723
1959.24           	1563.7334701714874
1960.24           	1563.7310957658838
